reward,episode_length,success,final_x,final_y,mean_abs_action
-311.124081759917,84,0,-1.0136311054229736,0.23778004944324493,0.4932585128449968
-24.122834077156313,94,0,-0.435803085565567,0.06195996701717377,0.5077402921036837
-200.02625819281582,99,0,-0.7464597225189209,0.012216147966682911,0.49880447660130683
-287.34481445475217,180,0,0.6327594518661499,0.12040194123983383,0.521120652804772
-187.72463066698694,281,0,-0.46341437101364136,0.11235452443361282,0.4982958391335299
-208.94933184603508,91,0,0.49763935804367065,-0.0025042796041816473,0.525920396404607
-663.997947418884,197,0,0.7429578900337219,-0.099803626537323,0.5017861893145263
-505.10956952882754,88,0,1.001839280128479,0.06553545594215393,0.5049050512554293
-85.98401927509695,100,0,0.40421372652053833,-0.07471217215061188,0.5168315120227635
-87.1353449742531,88,0,-0.15111713111400604,-0.02094367891550064,0.47009848202155397
-194.9521125923861,116,0,-1.0108269453048706,1.3861024379730225,0.5234409641346027
-314.81695155377133,136,0,0.05857858806848526,0.01850031316280365,0.49620513505685854
-126.53841725626918,76,0,-0.6778593063354492,-0.031100990250706673,0.5078591980824345
-117.9906176264317,81,0,0.2257448136806488,-0.05200952664017677,0.49028447215203885
-161.64318013725233,93,0,0.7539741396903992,-0.19866591691970825,0.47891305218781194
-122.16233604560821,131,0,0.27801400423049927,-0.051944900304079056,0.49812349796522665
-173.51686371886316,109,0,0.7733610272407532,-0.11365208774805069,0.46244775739694954
-126.64311826843905,100,0,-0.06849145889282227,-0.0031617425847798586,0.5153824342787265
-286.0841453744467,108,0,-0.9646165370941162,0.3228763937950134,0.47297799958054115
-141.878745724148,76,0,0.6194995641708374,0.08429132401943207,0.5054560865422613
-401.42168136837574,115,0,-1.0009710788726807,0.5830232501029968,0.4890111103653908
-127.47640226393781,124,0,-0.6023038029670715,0.07660933583974838,0.5062468830616244
-389.3252043554965,147,0,-0.767511785030365,0.05080433934926987,0.5192385581987244
-47.57552526626194,108,0,-0.6198745965957642,-0.040686849504709244,0.5137286337989347
-130.79852025266558,93,0,-0.39000195264816284,-0.009626044891774654,0.49283653127169735
-377.5800109034714,127,0,1.0027307271957397,0.4132337272167206,0.4799536900726829
-13.174494324763131,84,0,-0.01357955951243639,-0.04274728521704674,0.4594136659233343
