reward,final_angle_error,mean_abs_angular_velocity,quality_flag
-903.2082493771996,0.08487049490213394,4.3133083707839255,0
-1462.934331793601,2.971971273422241,1.9920949979871512,0
-771.6755734713529,1.235844612121582,3.6991592352185396,0
-748.5003793634166,0.6334078311920166,3.3654787955293433,0
-984.4033289814366,1.8056892156600952,3.882801036942983,0
-892.4554876826497,0.22581127285957336,4.047024277430028,0
-969.4656092464165,0.8813852071762085,3.702584795933217,0
-1346.5181120743694,2.4489753246307373,2.4975818025227636,0
-1618.1192343371777,2.6068100929260254,1.4169286873796956,0
-828.3290251965473,2.3861582279205322,3.710190693475306,0
-935.6712275295681,2.9185965061187744,4.065402545360849,0
-1348.0214428085565,2.2840631008148193,2.543182398546487,0
-1306.3148254721027,2.2056775093078613,2.7657338817417623,0
-812.3004598560065,2.907008647918701,3.8769548958039377,0
-1269.608876879925,2.002824306488037,3.160390005959198,0
-984.0252207890173,1.7754534482955933,3.761494707381353,0
-971.1746514220396,1.0032483339309692,3.8655165066415793,0
-1850.9185601575998,3.024590492248535,0.4320257898449199,0
-1070.022312065204,0.8503360152244568,3.6776532068103553,0
-1351.4829442922821,2.8543198108673096,2.599095048643649,0
-1370.9821325084592,2.4451470375061035,2.3743288428522646,0
-865.689410859716,1.4457308053970337,3.826669440995902,0
-1311.0785251321136,1.9731979370117188,2.7484104552306237,0
-1071.5545746913515,1.1960433721542358,3.6630650466680525,0
-1045.1403779191642,2.253164291381836,3.6770779660716655,0
-1183.8776888767868,0.8092393279075623,3.45355016133748,0
-1099.2882726083371,2.784799337387085,3.6565744758141228,0
-1531.1083166940314,1.7195088863372803,1.7127460123272613,0
-1345.3051845761736,2.801232099533081,2.605112373987213,0
-851.5478271740961,1.6007667779922485,3.6922294430807234,0
-861.4266468632001,0.7321757674217224,3.648881715994794,0
-1251.7556258873772,2.7862699031829834,3.061192393663805,0
-976.565311361304,0.21445736289024353,3.9573568748682737,0
-1336.879624362186,2.5252175331115723,2.5761714804172517,0
-881.1840263666427,2.4826996326446533,3.676745781651698,0
-1075.0425781647532,1.6258025169372559,3.5174078702088445,0
-1010.5727293133705,3.0442776679992676,3.8470515932515266,0
-889.2451585969685,0.47738662362098694,4.121974237747491,0
-1551.5224127982049,2.27901291847229,1.6097962650679982,0
-1246.8597013743145,2.5914134979248047,3.2093195165134967,0
-1478.014667505109,2.26509690284729,2.0187191510759295,0
-1161.425291858603,1.8183317184448242,3.6273774622846395,0
-1029.9827517531512,2.6132099628448486,3.727799555985257,0
-1099.7234244280323,2.9616615772247314,3.677525629479787,0
-1228.2766190519185,3.064167022705078,3.16700379954651,0
-1012.0828555539954,3.0625081062316895,3.8226862563565374,0
-1538.1063904745113,2.1206777095794678,1.6678100435854868,0
-1264.0204205465875,2.2532224655151367,3.143182735256851,0
-1057.8497325478882,1.918600082397461,3.6573975361324846,0
-1330.7727948680258,2.254075765609741,2.6171849990449845,0
-895.3055756186818,2.6826655864715576,3.778566020950675,0
-1333.258466908096,2.9407033920288086,2.751208287458867,0
-1725.1202061517706,2.845529079437256,0.8633957088086754,0
-1689.9224076188523,2.6688241958618164,0.9979647745285183,0
-1300.8472629504913,2.1087114810943604,2.8472434509638695,0
-893.1226257986797,0.1999153345823288,4.1501520614326,0
-1079.4122805977918,1.53899347782135,3.5673120959848164,0
-1566.7073133002382,3.0593724250793457,1.4512004967872054,0
-1640.28949124929,2.904087781906128,1.263854651907459,0
-765.0043330283181,0.5770559310913086,3.6561716127023103,0
-764.9595451699203,2.2397828102111816,3.368635345599614,0
-1171.444494873071,1.0369065999984741,3.556959215775132,0
-976.3522986696038,0.7803589701652527,3.9254156695865094,0
-1688.1012532327743,2.9961814880371094,0.9979515623766929,0
-1018.4921179962378,1.1613200902938843,4.566362730264664,0
-1442.1439095322553,2.909553289413452,2.1300395466294137,0
-1294.4751052580716,2.2759194374084473,2.913400463294238,0
-1261.388125597052,2.472085475921631,3.0976084662415087,0
-865.7463478871362,0.16346529126167297,3.686821405943483,0
-1540.954346428795,3.0486388206481934,1.6600086996890604,0
-1200.605768998425,2.2053205966949463,3.1428425892069938,0
-852.1060089069207,0.8116177916526794,3.521796542503871,0
