reward,final_position,max_position,success,mean_abs_action
-34.71258140648794,-0.6297966837882996,-0.30302298069000244,0,0.5172530171448497
-33.24960008190785,-0.4525437653064728,-0.16808933019638062,0,0.500015926569373
-32.87282526425832,-0.5670182704925537,-0.19667308032512665,0,0.4918156951694633
-32.94202650396807,-1.1660469770431519,0.059866562485694885,0,0.4962246908286066
-33.187285297594016,-0.9710248708724976,-0.03774912282824516,0,0.4955096374222966
-34.2273440047197,-0.34832561016082764,-0.13970696926116943,0,0.5054801620199934
-33.4636798211477,-0.6098250150680542,0.005640787072479725,0,0.4995336426572676
-33.58967817391095,-0.44913145899772644,-0.2505481243133545,0,0.5027994405642782
-33.09514189575408,-0.3967408239841461,-0.12252002954483032,0,0.49787364078783997
-32.872788690499306,-0.10620708763599396,-0.10620708763599396,0,0.4899936130170028
-32.05353022090819,-0.3299672305583954,-0.19755828380584717,0,0.4901596526349629
-33.90694699508653,-0.3331238627433777,-0.1959061473608017,0,0.5091081327454349
-32.477171875691894,-0.7526988983154297,-0.13080067932605743,0,0.49002706778300525
-30.771515848068734,-0.7458884119987488,-0.1566307097673416,0,0.47697608880603126
-33.3840827753751,-0.48493486642837524,-0.09007902443408966,0,0.5002572448253747
-34.539380724248474,-0.5444457530975342,-0.2798486351966858,0,0.5101032319077355
-32.98226523572875,-0.9701684713363647,-0.1803179532289505,0,0.4980027553633795
-32.13259399238207,-0.8071635961532593,-0.22382378578186035,0,0.4907912975700397
-33.06717165293518,-0.675902783870697,-0.2722267806529999,0,0.4973321291273552
-33.459655704949505,-0.31294408440589905,-0.24458633363246918,0,0.4992495843290855
-33.19299942446558,-0.432999849319458,-0.2769779562950134,0,0.49683198494113257
-32.755560765077206,-0.7885581851005554,-0.017575539648532867,0,0.49790146176730543
-34.913321064282634,-0.02916742116212845,-0.02916742116212845,0,0.5162830868586982
-32.2912505336574,-0.6746392846107483,-0.13759338855743408,0,0.49280291450973285
-32.36451938685835,-0.6185586452484131,-0.30004793405532837,0,0.4943146639495614
