episode_return,episode_length,episode_success,final_tip_height,final_theta1_error,final_theta2_error
-31.95140838623047,600,0,0.7110534668426401,1.7977196543289455,2.1573293018003246
-191.36590576171875,600,0,-0.4347481970163878,2.992082195099052,2.3075833131840904
-152.88894653320312,600,0,-1.3831757382314565,1.9728017821493036,1.2960692691708213
36.042694091796875,600,0,-1.448288999226854,2.2275309916804513,0.3364241248229205
111.86138916015625,600,0,0.38737807348018843,2.061586474565609,1.5235196400336237
52.79387283325195,600,0,0.016248897865206224,0.24235185808969106,3.0812184977770487
38.47243881225586,600,0,0.9134693291111343,0.12878434264028815,1.7779101660233105
-42.843788146972656,600,0,-1.009341226897172,2.3910188372580805,0.5384656995431953
31.455041885375977,600,0,0.746876989802566,1.7131800001534698,1.2370602453047572
-92.36988830566406,600,0,-0.058303933269923336,2.657487144206729,2.0600636542791255
-76.5872802734375,600,0,-1.654279316122453,2.9029924371271734,0.5808684944674884
-212.15455627441406,600,0,-0.5096249865753306,3.094414391585679,2.1292183165873326
40.700767517089844,600,0,0.07155181367084706,1.313275574876167,3.0682433226103885
-43.88087463378906,600,0,-0.5939804653142542,1.2499861224526505,1.462447484819237
-25.696651458740234,600,0,-0.0041906475571068524,2.2911035828873514,3.136030587589884
75.46602630615234,600,0,1.7984365249916348,0.37334146009185076,0.147656852631623
-5.722641468048096,600,0,0.28763131385316065,0.39003825662606406,2.651776307238058
-134.60150146484375,600,0,-1.971776118813452,2.992858000610961,0.0369139186925147
9.32609748840332,600,0,1.655356417672198,0.7137764425502886,1.1660369579119123
-70.4272689819336,600,0,-1.0669831067603632,1.9882513193928064,2.001256787588127
-26.90731430053711,600,0,0.06067802009217382,0.2710269779019896,2.968102560644965
-183.3740234375,600,0,-0.009397158410962225,3.138895026995349,3.007063728791224
66.83295440673828,600,0,-0.6078306016275508,1.1785628000972095,1.8220862056933274
7.9808197021484375,600,0,1.8097292020478462,0.6267592452927833,0.6065929211950605
-35.65345001220703,600,0,0.2465197595216151,0.9639787721230766,2.8644509142932884
-66.14427947998047,600,0,-1.0715767059334704,1.6679288929877072,1.2477811187965784
-36.81179428100586,600,0,-0.15987241794990292,0.7339486342112114,1.9621729590222887
-196.8605499267578,600,0,-0.993423356296002,1.5799381088744733,1.3841177912831801
-61.10601806640625,600,0,0.032929286030899646,1.7369555769162588,3.1081032130537367
-46.83873748779297,600,0,0.7548785779978924,0.27754333045208845,1.5016101595034623
136.83175659179688,600,0,0.6251096799062925,0.48632926753017536,2.3190551466235583
-58.34797668457031,600,0,1.183451221554298,0.2819982879189231,1.063958502924991
30.005014419555664,600,0,-0.5823708212808361,2.924926254440107,2.19271291200157
22.579425811767578,600,0,-0.3896491934644848,1.2546741406640765,1.092265520429601
-239.40921020507812,600,0,0.7999082082329744,1.7331919233030764,1.4551362741025802
53.306785583496094,600,0,0.18400152344539045,2.2699880995265413,2.8659644806264617
-52.845706939697266,600,0,1.9166714034222379,0.15863641535055262,0.21984241449829667
112.22962188720703,600,0,0.1687352381982229,2.1308105410565057,1.335318567332497
19.762662887573242,600,0,1.1917614860864194,0.2462858984326557,1.1007100006392387
163.67523193359375,600,0,0.40225460429918636,0.15867652674829147,2.3545781580844256
