reward,episode_length,success,final_position,max_position
-200.0,200,0,-0.5700618624687195,-0.3804580867290497
-200.0,200,0,-0.5169035792350769,-0.386565625667572
-200.0,200,0,-0.5324854254722595,-0.43700912594795227
-200.0,200,0,-0.6067249774932861,-0.309108167886734
-200.0,200,0,-0.5632479786872864,-0.38733014464378357
-200.0,200,0,-0.6533646583557129,-0.3827156722545624
-200.0,200,0,-0.5181090831756592,-0.44681409001350403
-200.0,200,0,-0.6179494857788086,-0.35747814178466797
-200.0,200,0,-0.5966546535491943,-0.46347737312316895
-200.0,200,0,-0.48421531915664673,-0.43331199884414673
-200.0,200,0,-0.587272584438324,-0.3506975471973419
-200.0,200,0,-0.3613605201244354,-0.3613605201244354
-200.0,200,0,-0.632499098777771,-0.3961367607116699
-200.0,200,0,-0.4073781967163086,-0.376442015171051
-200.0,200,0,-0.5828492045402527,-0.3922257125377655
-200.0,200,0,-0.4620741009712219,-0.3191404938697815
-200.0,200,0,-0.35187649726867676,-0.19023533165454865
-200.0,200,0,-0.4963374435901642,-0.4613180160522461
-200.0,200,0,-0.515639066696167,-0.4419826567173004
-200.0,200,0,-0.49735328555107117,-0.427924782037735
-200.0,200,0,-0.49029049277305603,-0.4370986223220825
-200.0,200,0,-0.6741642355918884,-0.3970393240451813
-200.0,200,0,-0.6181129217147827,-0.40932559967041016
-200.0,200,0,-0.4933875501155853,-0.40029117465019226
-200.0,200,0,-0.4865826964378357,-0.41518473625183105
-200.0,200,0,-0.4341266453266144,-0.3616396188735962
-200.0,200,0,-0.6268624067306519,-0.3033250570297241
-200.0,200,0,-0.5943490266799927,-0.43403360247612
-200.0,200,0,-0.533368706703186,-0.33577632904052734
-200.0,200,0,-0.4732246696949005,-0.454495370388031
-200.0,200,0,-0.489484965801239,-0.448724627494812
-200.0,200,0,-0.48947829008102417,-0.45054781436920166
-200.0,200,0,-0.43386226892471313,-0.39619120955467224
-200.0,200,0,-0.5288854837417603,-0.3551503121852875
-200.0,200,0,-0.4197154939174652,-0.308418869972229
-200.0,200,0,-0.5338230133056641,-0.39080101251602173
